source,target,weight
7757,plaequipamentssantscentre,1
7780,pam,2
7788,pam,1
7794,pam,1
7827,pam,8
7844,PressupostosParticipatius,1
7846,pam,1
7847,PAM2020,2
7847,PressupostosParticipatius,5
7847,pam,8
7862,pam,1
7871,pam,1
7879,pam,2
7897,pam,2
7914,pam,1
7919,pam,6
7922,PAM2020,1
7922,pam,2
7936,PAM2020,1
7936,pam,1
7937,pam,2
7940,pam,1
7949,pam,7
7955,PressupostosParticipatius,1
7955,pam,6
7967,pam,1
7972,pam,1
7988,pam,1
7993,pam,3
8017,pam,1
8022,pam,1
8026,pam,6
8028,pam,2
8032,pam,2
8059,pam,1
8061,pam,3
8067,pam,1
8070,plaequipamentspoblesec,2
8077,pam,1
8078,pam,4
8084,pam,2
8086,pam,3
8088,pam,2
8096,pam,1
8098,pam,1
8103,pam,2
8119,pam,1
8126,pam,1
8130,pam,2
8133,PMU2025-2030,1
8134,pam,2
8137,pam,1
8138,pam,1
8143,pam,1
8153,pam,1
8166,pam,5
8175,pam,4
8184,pam,4
8185,pam,29
8186,pam,1
8193,pam,1
8202,pam,8
8207,pam,1
8216,pam,4
8218,pam,39
8246,pam,2
8254,pam,1
8256,pam,1
8261,pam,2
8267,pam,4
8275,pam,1
8279,pam,1
8302,pam,2
8304,pam,1
8316,pam,2
8324,pam,1
8331,pam,7
8360,pam,2
8366,pam,1
8375,pam,1
8382,pam,1
8424,pam,1
8427,pam,16
8437,pam,1
8441,pam,1
8468,PressupostosParticipatius,1
8477,PMU2025-2030,2
8477,PressupostosParticipatius,3
8477,patrimonigracia,1
8486,pam,2
8503,pam,1
8504,pam,10
8531,PressupostosParticipatius,1
8536,pam,5
8540,pam,1
8543,pam,1
8544,pam,1
8550,PressupostosParticipatius,2
8550,pam,1
8550,plamobilitatBCN,1
8550,prova-pilot-pressupostos-participatius,7
8557,pam,1
8571,pam,2
8578,pam,1
8592,pam,1
8596,PAM2020,1
8600,pam,1
8605,pam,1
8612,pam,9
8627,PressupostosParticipatius,1
8627,pam,1
8631,pam,2
8639,pam,3
8649,pam,3
8653,pam,2
8662,pam,3
8664,pam,4
8665,pam,11
8667,pam,1
8674,pam,2
8674,usostallermasriera,1
8697,pam,28
8699,pam,1
8701,pam,17
8704,pam,1
8721,pam,1
8725,pam,1
8726,ordenancaconvivencia,1
8726,pam,2
8726,pgmaritimmarbella,2
8726,usostallermasriera,2
8728,PlaNaturaBCN,3
8728,pam,1
8736,pam,1
8738,pam,3
8742,pam,1
8747,futurmontjuic,1
8750,pam,1
8753,PressupostosParticipatius,1
8754,pam,9
8761,metadecidim,1
8761,pam,21
8764,pam,1
8773,pam,1
8780,pam,1
8790,pam,1
8801,pam,1
8804,pam,1
8810,pam,4
8815,pam,5
8827,PAM2020,1
8827,PressupostosParticipatius,2
8827,pam,29
8834,PressupostosParticipatius,1
8839,PressupostosParticipatius,2
8839,cuidemhortaguinardo,1
8839,pam,1
8839,patrimonigracia,1
8842,pam,2
8850,pam,2
8853,pam,2
8857,pam,1
8860,PressupostosParticipatius,3
8861,pam,3
8862,pam,1
8866,pam,3
8870,pam,1
8875,pam,6
8877,PressupostosParticipatius,2
8893,pam,2
8900,pam,1
8902,pam,1
8923,pam,7
8924,pam,1
8930,pam,1
8941,pam,3
8943,pam,2
8950,PAM2020,1
8950,pam,1
8951,pam,1
8957,pam,1
8968,pam,1
8978,pam,1
8989,pam,2
8994,pam,1
8998,pam,1
8999,pam,2
9000,pam,1
9002,pam,1
9003,PressupostosParticipatius,1
9012,pgmaritimmarbella,1
9015,pam,1
9022,pam,15
9025,pam,6
9029,pam,2
9036,PressupostosParticipatius,1
9041,pam,1
9043,PAM2020,1
9054,pam,1
9055,canviempelclima,4
9055,pam,54
9064,pam,1
9083,pam,1
9093,PressupostosParticipatius,1
9093,pam,1
9100,pam,39
9113,pam,1
9116,pam,1
9119,pam,2
9125,pam,1
9129,pam,2
9134,pam,1
9141,pam,2
9147,pam,4
9148,pam,2
9161,canviempelclima,2
9161,pam,20
9174,pam,4
9174,xarxabus,1
9188,pam,2
9205,pam,1
9207,pam,1
9214,PressupostosParticipatius,1
9223,pam,4
9227,pam,1
9238,PressupostosParticipatius,1
9244,pam,1
9248,pam,10
9250,pam,1
9258,pam,2
9259,pam,36
9262,pam,5758
9263,pam,27
9264,pam,43
9265,pam,15
9267,pam,16
9268,pam,10
9274,pam,8
9276,pam,1
9277,PAM2020,2
9283,pam,53
9288,pam,2
9293,pam,1
9294,pam,2
9298,pam,24
9301,pam,1
9308,pam,1
9311,pam,1
9314,pam,1
9317,pam,1
9321,pam,1
9330,pam,1
9334,pam,1
9337,pam,1
9343,pam,16
9347,pam,1
9357,pam,8
9361,pam,1
9366,pam,3
9367,pam,6
9369,pam,3
9376,CanPegueraiTuroPeira,1
9376,Poblesec,1
9376,PressupostosParticipatius,2
9383,pam,1
9404,pam,9
9408,pam,4
9408,xarxabus,1
9411,pam,1
9415,pam,11
9420,pam,1
9425,pam,1
9427,PressupostosParticipatius,1
9428,pam,1
9431,plaequipamentssantscentre,1
9435,PAM2020,1
9435,PressupostosParticipatius,1
9435,pam,1
9443,PAM2020,1
9443,renovaciosostenibilitat,13
9448,pam,1
9451,CanPegueraiTuroPeira,1
9451,pam,3
9462,pam,37
9464,pam,12
9473,PressupostosParticipatius,2
9474,pam,1
9480,pam,3
9485,pam,1
9496,pam,1
9500,pam,3
9501,pam,1
9506,pam,1
9510,pam,6
9510,prova-pilot-pressupostos-participatius,1
9517,pam,1
9527,pam,80
9530,pam,1
9531,pam,1
9535,pam,3
9538,pam,1
9539,pam,2
9543,PressupostosParticipatius,2
9543,pam,1
9547,pam,1
9551,PressupostosParticipatius,1
9551,pam,1
9563,pam,3
9566,pam,12
9568,pam,1
9590,pam,1
9606,pam,1
9608,pam,1
9610,PressupostosParticipatius,3
9612,pam,1
9623,pam,6
9624,pam,2
9630,pam,2
9641,pam,1
9660,pam,1
9661,pam,2
9675,pam,1
9681,pam,2
9683,pam,1
9686,pam,1
9690,pam,2
9699,pam,1
9701,pam,1
9705,pam,81
9706,pam,1
9725,pam,2
9733,pam,1
9736,pam,2
9737,pam,1
9741,pam,1
9750,pam,1
9776,pam,1
9793,patrimonigracia,1
9799,PressupostosParticipatius,1
9805,pam,1
9814,pam,1
9821,pam,48
9828,pam,3
9831,pam,1
9846,pam,1
9865,pam,1
9883,pam,1
9890,pam,1
9893,pam,1
9898,pam,1
9908,pam,1
9911,pam,6
9913,pam,3
9917,pam,1
9921,Prosperitat,2
9921,pam,1
9923,pam,3
9926,pam,1
9930,pam,1
9939,pam,1
9943,pam,2
9947,pam,2
9948,pam,1
9957,pam,1
9971,pam,1
9972,PAM2020,2
9972,PressupostosParticipatius,3
9972,pam,1
9985,pam,6
9988,meridiana,2
9995,pam,2
9996,patrimonigracia,1
9998,PressupostosParticipatius,1
9998,pam,3
10001,pam,1
10009,PressupostosParticipatius,7
10009,pam,17
10009,prova-pilot-pressupostos-participatius,2
10013,pam,2
10014,PressupostosParticipatius,1
10014,pam,2
10015,pam,1
10020,pam,1
10023,metadecidim,11
10023,pam,20
10023,patrimonigracia,2
10026,pam,1
10033,pam,1
10039,pam,1
10041,pam,1
10050,pam,2
10056,pam,4
10061,pam,6
10067,pam,1
10068,patrimonigracia,6
10081,pam,2
10083,pam,1
10086,pam,1
10093,pam,1
10097,pam,2
10098,pam,2
10116,pam,2
10145,pam,3
10148,pam,4
10150,pam,12
10156,pam,5
10157,PressupostosParticipatius,1
10168,PAM2020,1
10172,pam,1
10175,pam,1
10177,pam,1
10183,pam,1
10185,pam,2
10190,pam,1
10191,pam,2
10192,pam,12
10193,PressupostosParticipatius,1
10195,pam,1
10201,pam,1
10204,pam,1
10205,pam,2
10218,PlaBCNCiencia2023,1
10234,pam,1
10237,pam,1
10241,PressupostosParticipatius,2
10241,pam,1
10247,pam,2
10252,pam,2
10258,cuidemeixample,1
10261,pam,1
10273,pam,2
10276,pam,1
10282,pam,22
10283,pam,1
10284,pam,1
10285,pam,9
10291,PressupostosParticipatius,1
10307,PressupostosParticipatius,1
10307,pam,1
10311,pam,3
10313,pam,2
10319,montbauaccessible,2
10323,pam,1
10324,pam,1
10337,pam,7
10339,pam,1
10350,pam,1
10359,PAM2020,1
10359,pam,2
10364,pam,2
10377,pam,1
10386,PAM2020,2
10386,PressupostosParticipatius,2
10395,pam,3
10414,pam,3
10431,pam,1
10446,pam,1
10449,pam,21
10459,plaequipamentssantscentre,1
10462,pam,1
10463,pam,2
10474,pam,9
10479,pam,1
10484,PressupostosParticipatius,1
10488,PressupostosParticipatius,1
10490,pam,1
10493,pam,15
10515,pam,1
10529,PressupostosParticipatius,1
10534,pam,1
10537,pam,1
10548,pam,1
10550,pam,1
10554,pam,1
10557,pam,2
10566,pam,3
10567,pam,2
10569,pam,3
10570,pam,1
10574,pam,1
10579,pam,2
10582,pam,1
10595,pam,1
10596,PressupostosParticipatius,1
10597,pam,4
10599,pam,3
10603,pam,1
10607,pam,3
10614,pam,2
10615,pam,1
10616,pam,1
10617,pam,1
10620,pam,1
10622,pam,1
10623,pam,1
10626,pam,1
10634,pam,2
10636,futurmontjuic,1
10638,pam,1
10646,PAM2020,1
10646,PressupostosParticipatius,1
10659,pam,1
10664,PAM2020,1
10664,PressupostosParticipatius,1
10664,pam,4
10668,pam,1
10668,xarxabus,1
10671,pam,1
10675,pam,3
10676,pam,1
10677,pam,1
10682,pam,1
10685,pam,1
10700,PressupostosParticipatius,1
10703,pam,158
10705,PAM2020,1
10707,pam,1
10712,pam,5
10716,pam,1
10719,pam,2
10721,pam,6
10728,pam,2
10733,PressupostosParticipatius,1
10739,pam,1
10753,pam,1
10766,pam,5
10767,pam,3
10773,pam,1
10779,pam,1
10787,PEUAT2021,1
10787,pam,3
10797,pam,5
10798,pam,1
10820,pam,1
10830,pam,1
10838,pam,1
10862,pam,1
10871,pam,1
10878,pam,2
10885,pam,1
10886,pam,2
10887,pam,1
10891,pam,1
10914,PressupostosParticipatius,1
10924,Poblesec,1
10927,pam,1
10933,pam,1
10941,pam,2
10942,pam,1
10945,pam,2
10949,pam,2
10952,PressupostosParticipatius,1
10954,pam,1
10956,pam,1
10958,pam,1
10959,pam,1
10961,pam,1
10963,pam,1
10965,PressupostosParticipatius,1
10965,pam,4
10966,pam,3
10973,pam,17
10979,pam,7
11002,plamobilitatBCN,1
11018,pam,2
11024,pam,1
11027,xarxabus,1
11029,ordenancaconvivencia,8
11034,PressupostosParticipatius,1
11038,pam,1
11044,pam,1
11045,pam,1
11058,pam,3
11068,pam,3
11070,pam,1
11073,pam,1
11089,pam,1
11090,pam,1
11099,pam,2
11102,pam,4
11104,pam,1
11105,pam,9
11106,pam,1
11110,pam,6
11116,pam,1
11117,pam,2
11123,pam,2
11127,pam,1
11135,pam,1
11137,pam,1
11147,pam,3
11148,pam,2
11153,PressupostosParticipatius,2
11178,pam,20
11201,pam,3
11215,PressupostosParticipatius,1
11221,PressupostosParticipatius,1
11236,pam,3
11253,plaequipamentspoblesec,1
11258,pam,1
11259,pam,1
11259,plaequipamentspoblesec,4
11270,pam,1
11276,Poblesec,1
11276,futurmontjuic,1
11290,pam,6
11290,patrimonigracia,1
11299,pam,1
11301,pam,3
11310,pam,1
11311,pam,1
11316,pam,1
11323,pam,4
11336,pam,3
11339,pam,25
11344,pam,4
11351,pam,2
11355,pam,1
11361,pam,2
11363,pam,1
11364,pam,1
11366,Premi8M,1
11366,pam,1
11369,pam,1
11373,pam,1
11375,pam,1
11379,pam,1
11389,PressupostosParticipatius,1
11403,PressupostosParticipatius,11
11404,pam,7
11406,pam,1
11409,pam,16
11417,pam,2
11436,pam,1
11439,pam,1
11439,prova-pilot-pressupostos-participatius,1
11442,pam,1
11477,pam,8
11481,pam,1
11482,pam,1
11513,pam,1
11517,pam,2
11545,pam,1
11547,pam,1
11549,pam,1
11550,PAM2020,3
11550,PressupostosParticipatius,1
11550,pam,6
11552,pam,1
11566,pam,1
11567,pam,2
11571,pam,1
11583,pam,2
11588,pam,1
11606,Premi8M-2022,1
11606,pam,1
11613,pam,4
11613,reglamentequitatdegenere,1
11624,pam,6
11632,pam,1
11636,pam,1
11644,pam,2
11654,pam,2
11657,PAM2020,3
11657,patrimonigracia,1
11661,pam,3
11669,pam,1
11679,PressupostosParticipatius,1
11687,interiorsdillaGuineueta,1
11692,pam,4
11701,PressupostosParticipatius,1
11703,pam,3
11704,pam,1
11718,pam,1
11749,pam,18
11754,pam,1
11763,PressupostosParticipatius,4
11779,ie-coves-den-cimany,1
11787,pam,1
11789,pam,2
11794,pam,3
11801,pam,3
11802,pam,2
11806,pam,1
11811,pam,1
11813,pam,1
11820,plaequipamentssantscentre,1
11845,pam,1
11846,pam,6
11860,pam,2
11869,pam,1
11871,pam,1
11873,pam,2
11883,pam,2
11893,pam,2
11896,pam,1
11900,pam,4
11907,pam,2
11921,pam,1
11925,pam,1
11929,pam,1
11947,pam,3
11952,PressupostosParticipatius,1
11965,pam,1
11969,pam,3
11971,pam,3
11974,pam,1
11980,pam,1
11996,pam,1
11997,PAM2020,3
12008,PressupostosParticipatius,3
12008,pam,7
12009,pam,11
12034,pam,1
12038,pam,18
12039,pam,1
12048,pam,2
12057,PressupostosParticipatius,4
12070,pam,1
12081,pam,1
12088,pam,2
12089,pam,1
12103,pam,1
12105,pam,1
12108,PAM2020,3
12108,PressupostosParticipatius,2
12120,pam,2
12123,pam,1
12128,pam,1
12132,pam,4
12133,PAM2020,1
12133,pam,37
12135,pam,2
12145,prova-pilot-pressupostos-participatius,1
12146,pam,1
12155,pam,1
12164,pam,1
12165,pam,3
12172,PAM2020,4
12172,PressupostosParticipatius,3
12172,mobilitatcv,1
12172,placlima,1
12174,pam,1
12179,PressupostosParticipatius,18
12179,pam,240
12182,pam,6
12188,pam,1
12196,pam,1
12198,pam,3
12207,baixesemissions,1
12210,patrimonigracia,1
12216,PressupostosParticipatius,2
12237,pam,1
12238,pam,1
12250,Poblesec,1
12250,PressupostosParticipatius,1
12253,pam,1
12255,pam,4
12257,pam,2
12264,pam,1
12289,pam,1
12303,pam,9
12309,pam,1
12314,pam,3
12317,PressupostosParticipatius,1
12317,pam,13
12336,pam,1
12345,pam,3
12353,pam,1
12354,pam,1
12359,pam,1
12364,pam,1
12382,PAM2020,1
12403,pam,1
12410,pam,1
12411,pam,2
12414,pam,2
12421,pam,2
12425,pam,1
12429,pam,1
12439,PressupostosParticipatius,2
12442,pam,3
12443,pam,1
12452,pam,1
12455,pam,1
12462,pam,1
12468,pam,1
12477,pam,2
12484,pam,3
12489,pam,1
12490,pam,1
12494,pam,1
12502,pam,7
12530,pam,1
12538,pam,1
12546,pam,1
12549,pam,1
12551,pam,4
12553,PressupostosParticipatius,2
12565,pam,4
12570,PressupostosParticipatius,1
12576,pam,2
12579,pam,4
12583,pam,1
12586,pam,1
12596,pam,2
12597,pam,2
12600,pam,2
12602,pam,3
12607,pam,2
12609,pam,1
12610,pam,1
12613,PressupostosParticipatius,1
12615,pam,1
12632,pam,1
12652,pam,6
12663,ordenancaconvivencia,2
12663,pam,1
12665,pam,1
12666,ordenancaconvivencia,1
12666,pam,3
12670,pam,1
12679,pam,1
12684,pam,1
12686,pam,1
12688,pam,36
12718,pam,4
12726,futurmontjuic,1
12726,pam,1
12731,pam,1
12732,pam,1
12735,metadecidim,1
12756,pam,1
12762,PressupostosParticipatius,1
12775,pam,1
12777,pam,1
12780,pam,1
12790,pam,1
12795,pam,1
12798,PressupostosParticipatius,3
12812,pam,2
12816,renovaciosostenibilitat,1
12831,pam,1
12832,pam,1
12856,pam,1
12859,pam,1
12891,pam,1
12894,pam,1
12896,pam,1
12906,pam,1
12907,pam,1
12911,pam,9
12913,reglamentequitatdegenere,1
12914,PAM2020,1
12914,pam,4
12932,pam,1
12938,PAM2020,1
12951,pam,1
12957,pam,25
12963,pam,2
12971,pam,1
12996,plaequipamentssantscentre,1
13002,pam,1
13007,pam,1
13008,PressupostosParticipatius,1
13014,PAM2020,1
13023,pam,4
13028,pam,4
13032,pam,1
13039,PressupostosParticipatius,1
13041,pam,2
13052,PressupostosParticipatius,1
13052,pam,3
13052,patrimonigracia,1
13062,pam,1
13071,pam,3
13078,pam,5
13082,pam,1
13084,pam,59
13087,pam,1
13095,pam,1
13099,pam,2
13108,pam,15
13111,pam,5
13132,PAM2020,1
13132,PressupostosParticipatius,2
13132,pam,1
13135,pam,1
13136,pam,8
13141,pam,3
13147,pam,2
13162,pam,1
13169,PressupostosParticipatius,2
13169,pam,3
13174,pam,2
13177,pam,2
13181,pam,1
13185,pam,1
13192,pam,2
13217,pam,1
13220,pam,2
13223,pam,4
13241,pam,1
13247,pam,5
13257,pam,1
13258,pam,3
13260,pam,1
13261,pam,1
13266,pam,1
13269,pam,1
13271,pam,15
13280,pam,1
13281,pam,1
13285,pam,1
13297,futurmontjuic,1
13303,pam,1
13307,pam,2
13314,pam,1
13317,pam,3
13318,pam,5
13320,pam,1
13322,pam,1
13325,pam,2
13326,pam,1
13330,pam,1
13338,pam,1
13341,pam,1
13348,PAM2020,2
13363,pam,1
13369,pam,2
13385,pam,3
13389,pam,1
13402,pam,1
13405,pam,185
13406,pam,3
13407,pam,1
13417,pam,1
13427,pam,4
13428,pam,1
13453,pam,1
13459,pam,1
13476,PressupostosParticipatius,1
13477,pam,2
13480,pam,1
13488,pam,1
13501,pam,3
13524,pam,1
13528,pam,1
13540,xarxabus,1
13543,pam,1
13552,pam,1
13559,PressupostosParticipatius,1
13606,pam,1
13624,pam,3
13637,pam,1
13641,pam,1
13670,pam,1
13671,pam,1
13681,pam,1
13690,pam,1
13716,pam,2
13724,PressupostosParticipatius,1
13724,pam,1
13735,pam,1
13749,pam,1
13755,pam,1
13757,pam,1
13763,pam,1
13765,pam,17
13768,PAM2020,1
13768,pam,3
13785,PAM2020,1
13787,pam,1
13788,pam,5
13789,pam,2
13793,pam,1
13797,PressupostosParticipatius,1
13811,pam,2
13813,pam,1
13819,pam,2
13821,pam,7
13828,pam,1
13832,PressupostosParticipatius,1
13835,pam,11
13838,PressupostosParticipatius,1
13844,pam,1
13855,pam,1
13859,PAM2020,2
13859,pam,3
13866,pam,1
13876,metadecidim,1
13876,pam,3
13882,pam,2
13908,pam,1
13926,pam,1
13926,plaequipamentspoblesec,1
13932,pam,1
13934,pam,1
13958,pam,2
13962,pam,6
13964,pam,1
13965,pam,1
13985,PressupostosParticipatius,1
13987,pam,3
13994,pam,2
14015,pam,18
14018,Premi8M,1
14023,pam,5
14031,pam,3
14038,pam,1
14076,PressupostosParticipatius,1
14081,pam,1
14089,PressupostosParticipatius,1
14094,pam,11
14104,pam,1
14106,pam,2
14111,pam,1
14122,pam,1
14123,pam,1
14124,pam,1
14125,pam,1
14131,pam,1
14139,pam,1
14140,pam,12
14154,pam,1
14157,pam,1
14160,pam,2
14164,pam,2
14168,pam,1
14172,pam,2
14174,pam,4
14176,pam,1
14177,PAM2020,1
14177,PressupostosParticipatius,1
14178,pam,2
14179,pam,17
14180,pam,1
14183,pam,1
14196,pam,2
14212,pam,2
14214,pam,1
14233,pam,2
14236,pam,1
14247,pam,1
14250,pam,1
14261,PressupostosParticipatius,1
14271,PAM2020,5
14271,PressupostosParticipatius,2
14271,pam,11
14278,pam,1
14288,pam,1
14290,pam,1
14298,xarxabus,1
14303,pam,1
14305,pam,6
14311,pam,2
14313,pam,1
14314,pam,1
14315,pam,1
14357,pam,3
14360,pam,1
14365,PAM2020,2
14365,PressupostosParticipatius,9
14366,pam,1
14379,pam,3
14385,pam,1
14387,pam,1
14391,pam,1
14405,pam,1
14413,pam,1
14418,futurmontjuic,2
14418,pam,2
14422,pam,2
14424,pam,1
14425,patrimonigracia,6
14437,pam,3
14451,PAM2020,3
14453,pam,1
14473,pam,1
14490,pam,13
14493,pam,1
14495,pam,2
14496,pam,16
14503,pam,1
14504,pam,1
14507,vialaietana,1
14519,xarxabus,3
14522,pam,2
14523,pam,8
14526,pam,2
14531,pam,1
14540,pam,1
14541,pam,2
14546,pam,1
14555,PressupostosParticipatius,1
14555,xarxabus,3
14556,PAM2020,1
14559,pam,1
14563,pam,2
14570,pam,1
14602,pam,1
14603,PAM2020,1
14608,pam,1
14618,pam,2
14622,pam,1
14644,PressupostosParticipatius,2
14647,pam,1
14650,pam,1
14660,pam,1
14669,PressupostosParticipatius,2
14669,pam,34
14674,pam,3
14676,pam,1
14692,pam,1
14699,pam,1
14702,pam,4
14707,pam,1
14708,pam,2
14709,pam,2
14713,pam,1
14714,PressupostosParticipatius,1
14714,pam,2
14720,pam,1
14723,pam,1
14752,pam,1
14766,pam,1
14776,pam,1
14777,pam,2
14780,pam,1
14785,pam,1
14795,PAM2020,2
14799,futurmontjuic,3
14799,pam,4
14799,plaequipamentspoblesec,5
14802,pam,1
14804,pam,1
14805,pam,1
14810,pam,1
14826,pam,1
14837,pam,1
14849,pam,1
14851,pam,2
14866,pam,1
14878,PressupostosParticipatius,1
14891,pam,7
14891,xarxabus,3
14902,pam,1
14903,pam,1
14906,pam,2
14918,pam,1
14919,pam,1
14922,pam,1
14923,pam,1
14929,pam,1
14931,pam,1
14937,pam,1
14946,pam,1
14959,pam,1
14960,pam,3
14967,pam,1
14975,pam,2
14978,PressupostosParticipatius,6
14981,pam,1
14982,pam,6
14989,pam,1
15030,pam,1
15043,pam,1
15060,pam,1
15086,pam,1
15092,pam,5
15095,ordenancaconvivencia,2
15119,pam,1
15123,pam,1
15132,pam,1
15143,pam,1
15149,pam,1
15150,PressupostosParticipatius,1
15153,pam,1
15153,patrimonigracia,4
15166,pam,1
15169,pam,1
15177,pam,2
15179,pam,2
15194,PressupostosParticipatius,2
15206,pam,1
15209,pam,1
15281,pam,1
15296,pam,2
15297,meridiana,1
15299,pam,1
15300,pam,2
15305,pam,1
15307,pam,2
15313,pam,1
15324,futurmontjuic,1
15324,pam,2
15324,plaequipamentspoblesec,2
15325,pam,10
15335,pam,1
15351,pam,3
15356,pam,1
15364,pam,16
15367,pam,1
15386,pam,2
15390,pam,1
15401,pam,1
15404,pam,5
15411,pam,1
15417,PAM2020,1
15417,pam,3
15419,pam,2
15445,pam,3
15448,pam,1
15452,meridiana,4
15452,pam,5
15465,PressupostosParticipatius,1
15465,futurmontjuic,1
15465,pam,4
15465,plaequipamentspoblesec,1
15475,pam,2
15479,pam,1
15488,pam,2
15492,pam,1
15514,pam,1
15520,pam,1
15522,PAM2020,2
15522,PressupostosParticipatius,1
15532,pam,1
15548,pam,1
15555,PressupostosParticipatius,1
15565,PressupostosParticipatius,1
15565,pam,1
15573,pam,1
15577,pam,1
15578,pam,2
15599,pam,16
15601,pam,2
15606,pam,1
15614,PMU2025-2030,1
15614,zonabaixesemissions,1
15619,pam,2
15621,pam,1
15627,pam,9
15631,meridiana,4
15631,pam,2
15633,pam,1
15635,pam,3
15636,pam,2
15638,pam,1
15639,pam,1
15644,pam,1
15665,pam,2
15668,pam,1
15689,pam,2
15696,pam,3
15708,pam,2
15714,pam,1
15729,pam,1
15730,pam,2
15743,pam,1
15746,PressupostosParticipatius,3
15752,pam,11
15760,pam,1
15768,pam,1
15772,pam,1
15807,PAM2020,1
15808,pam,1
15814,pam,7
15818,pam,1
15829,pam,3
15833,futurmontjuic,1
15833,metadecidim,1
15833,pam,3
15836,PAM2020,3
15836,PressupostosParticipatius,2
15839,pam,2
15845,pam,1
15846,pam,1
15855,pam,1
15861,PAM2020,1
15864,pam,1
15864,usostallermasriera,1
15866,PressupostosParticipatius,1
15866,plaequipamentspoblesec,1
15867,pam,3
15874,pam,3
15875,pam,1
15880,pam,1
15883,pam,1
15910,PressupostosParticipatius,1
15930,pam,2
15933,PAM2020,1
15933,pam,1
15945,PressupostosParticipatius,1
15947,PAM2020,1
15948,pam,1
15950,PAM2020,1
15960,xarxabus,1
15966,pam,1
15973,PressupostosParticipatius,1
15973,pam,1
15975,plamobilitatBCN,1
15981,pam,1
15982,pam,1
16011,pam,6
16012,pam,5
16014,pam,1
16022,prova-pilot-pressupostos-participatius,1
16024,pam,1
16027,plausosciutatvella,1
16031,PAM2020,1
16031,PressupostosParticipatius,1
16034,pam,1
16042,pam,1
16047,pam,7
16052,PAM2020,3
16060,pam,1
16062,pam,1
16065,pam,1
16073,pam,2
16085,pam,1
16087,lesrambles,1
16087,pam,3
16089,pam,2
16094,pam,1
16109,PAM2020,1
16111,pam,1
16113,pam,1
16116,pam,3
16124,pam,1
16129,pam,1
16133,pam,1
16135,pam,1
16138,pam,2
16142,pam,1
16156,pam,1
16157,pam,1
16158,pam,1
16166,pam,4
16172,pam,2
16175,pam,2
16180,pam,1
16187,pam,1
16195,futurmontjuic,1
16195,pam,1
16195,plaequipamentspoblesec,1
16207,pam,1
16210,pam,1
16211,pam,4
16214,pam,3
16217,pam,1
16240,pam,1
16245,pam,1
16247,pam,8
16248,PressupostosParticipatius,2
16255,ordenancaconvivencia,2
16256,pam,1
16261,pam,1
16266,pam,1
16272,PAM2020,1
16285,PressupostosParticipatius,1
16285,pam,5
16287,pam,1
16290,pam,1
16312,pam,2
16322,pam,1
16323,pam,1
16327,pam,1
16327,plamobilitatBCN,3
16354,pam,1
16356,pam,1
16357,pam,1
16358,pam,1
16362,pam,1
16363,pam,1
16389,pam,1
16391,pam,4
16411,pam,1
16420,pam,8
16447,pam,1
16450,pam,1
16453,pam,3
16458,pam,1
16459,pam,1
16461,pam,1
16471,pam,1
16478,pam,1
16479,PressupostosParticipatius,1
16480,PressupostosParticipatius,2
16480,patrimonigracia,1
16481,pam,1
16493,pam,3
16502,pam,1
16519,pam,1
16523,pam,1
16528,meridiana,1
16528,pam,1
16529,pam,1
16535,pam,3
16544,pam,1
16551,pam,3
16563,pam,4
16564,pam,2
16578,pam,1
16589,pam,4
16597,pam,1
16599,pam,1
16618,pam,1
16620,pam,1
16621,pam,1
16625,pam,2
16628,PressupostosParticipatius,1
16629,pam,1
16630,pam,2
16638,PressupostosParticipatius,1
16644,pam,1
16671,pam,2
16675,pam,1
16679,pam,1
16689,pam,1
16697,pam,1
16725,pam,1
16732,pam,1
16733,pam,1
16740,baixesemissions,1
16746,PAM2020,1
16746,pam,1
16753,pam,1
16768,pam,1
16778,pam,1
16783,pam,1
16787,pam,1
16795,pam,1
16806,pam,1
16809,pam,4
16815,pam,1
16827,pam,1
16829,pam,1
16831,pam,1
16839,pam,1
16845,pam,1
16847,metadecidim,1
16848,PAM2020,1
16850,pam,1
16862,PressupostosParticipatius,2
16875,pam,1
16891,pam,4
16916,pam,1
16925,pam,1
16930,pam,1
16934,pam,3
16937,pam,2
16949,pam,2
16954,pam,1
16963,pam,1
16966,pam,1
16976,pam,2
16983,pam,1
17000,PAM2020,1
17016,pam,7
17023,PAM2020,1
17023,pam,1
17050,pam,1
17059,pam,1
17066,pam,1
17068,pam,1
17073,pam,1
17086,pam,2
17109,pam,2
17115,pam,1
17128,PressupostosParticipatius,1
17139,pam,2
17142,pam,1
17161,pam,1
17166,PressupostosParticipatius,1
17166,pam,1
17169,pam,1
17170,PAM2020,4
17170,pam,1
17173,pam,1
17187,pam,1
17194,PressupostosParticipatius,1
17195,PAM2020,1
17195,PressupostosParticipatius,7
17195,prova-pilot-pressupostos-participatius,5
17200,pam,1
17201,pam,1
17203,pam,1
17204,pam,1
17222,pam,3
17236,pam,2
17237,pam,9
17239,pam,2
17240,pam,1
17253,PressupostosParticipatius,1
17253,pam,1
17253,patrimonigracia,2
17256,pam,2
17264,pam,1
17268,pam,1
17271,pam,1
17272,pam,1
17295,PressupostosParticipatius,4
17304,pam,1
17314,PressupostosParticipatius,1
17315,pam,1
17332,pam,6
17341,pam,4
17365,pam,1
17366,pam,1
17379,ordenancaconvivencia,10
17380,pam,3
